From	To	Species	Gene Name
ENSG00000213551	23234	Homo sapiens	DnaJ heat shock protein family (Hsp40) member C9(DNAJC9)
ENSG00000155980	3798	Homo sapiens	kinesin family member 5A(KIF5A)
ENSG00000165409	7253	Homo sapiens	thyroid stimulating hormone receptor(TSHR)
ENSG00000238833	106480193	Homo sapiens	RNA, U1 small nuclear 131, pseudogene(RNU1-131P)
ENSG00000238835	677765	Homo sapiens	small Cajal body-specific RNA 18(SCARNA18)
ENSG00000178726	7056	Homo sapiens	thrombomodulin(THBD)
ENSG00000154654	4685	Homo sapiens	neural cell adhesion molecule 2(NCAM2)
ENSG00000056291	10886	Homo sapiens	neuropeptide FF receptor 2(NPFFR2)
ENSG00000154655	91133	Homo sapiens	L3MBTL histone methyl-lysine binding protein 4(L3MBTL4)
ENSG00000201574	106480180	Homo sapiens	RNA, U1 small nuclear 93, pseudogene(RNU1-93P)
ENSG00000166741	4837	Homo sapiens	nicotinamide N-methyltransferase(NNMT)
ENSG00000178719	2907	Homo sapiens	glutamate ionotropic receptor NMDA type subunit associated protein 1(GRINA)
ENSG00000115084	80255	Homo sapiens	solute carrier family 35 member F5(SLC35F5)
ENSG00000201579	106479719	Homo sapiens	RNA, U6 small nuclear 343, pseudogene(RNU6-343P)
ENSG00000115085	7535	Homo sapiens	zeta chain of T cell receptor associated protein kinase 70(ZAP70)
ENSG00000200247	106479679	Homo sapiens	RNA, U6 small nuclear 254, pseudogene(RNU6-254P)
ENSG00000225526	100129480	Homo sapiens	MKRN2 opposite strand(MKRN2OS)
ENSG00000083896	91746	Homo sapiens	YTH domain containing 1(YTHDC1)
ENSG00000165417	2957	Homo sapiens	general transcription factor IIA subunit 1(GTF2A1)
ENSG00000166747	164	Homo sapiens	adaptor related protein complex 1 subunit gamma 1(AP1G1)
ENSG00000141349	92579	Homo sapiens	glucose-6-phosphatase catalytic subunit 3(G6PC3)
ENSG00000140015	27133	Homo sapiens	potassium voltage-gated channel subfamily H member 5(KCNH5)
ENSG00000166743	116285	Homo sapiens	acyl-CoA synthetase medium chain family member 1(ACSM1)
ENSG00000142677	58985	Homo sapiens	interleukin 22 receptor subunit alpha 1(IL22RA1)
ENSG00000142675	10256	Homo sapiens	connector enhancer of kinase suppressor of Ras 1(CNKSR1)
ENSG00000103175	58189	Homo sapiens	WAP four-disulfide core domain 1(WFDC1)
ENSG00000103174	51172	Homo sapiens	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase(NAGPA)
ENSG00000004779	4706	Homo sapiens	NADH:ubiquinone oxidoreductase subunit AB1(NDUFAB1)
ENSG00000179941	79738	Homo sapiens	Bardet-Biedl syndrome 10(BBS10)
ENSG00000115159	2820	Homo sapiens	glycerol-3-phosphate dehydrogenase 2(GPD2)
ENSG00000154767	7508	Homo sapiens	XPC complex subunit, DNA damage recognition and repair factor(XPC)
ENSG00000004777	115703	Homo sapiens	Rho GTPase activating protein 33(ARHGAP33)
ENSG00000179943	84922	Homo sapiens	FLT3 interacting zinc finger 1(FIZ1)
ENSG00000152102	130074	Homo sapiens	family with sequence similarity 168 member B(FAM168B)
ENSG00000154764	7476	Homo sapiens	Wnt family member 7A(WNT7A)
ENSG00000004776	126393	Homo sapiens	heat shock protein family B (small) member 6(HSPB6)
ENSG00000152104	5784	Homo sapiens	protein tyrosine phosphatase non-receptor type 14(PTPN14)
ENSG00000142784	23038	Homo sapiens	WD and tetratricopeptide repeats 1(WDTC1)
ENSG00000167962	90850	Homo sapiens	zinc finger protein 598, E3 ubiquitin ligase(ZNF598)
ENSG00000115155	9381	Homo sapiens	otoferlin(OTOF)
ENSG00000141452	29919	Homo sapiens	regulator of MON1-CCZ1(RMC1)
ENSG00000165300	26050	Homo sapiens	SLIT and NTRK like family member 5(SLITRK5)
ENSG00000180929	118442	Homo sapiens	G protein-coupled receptor 62(GPR62)
ENSG00000167968	1775	Homo sapiens	deoxyribonuclease 1 like 2(DNASE1L2)
ENSG00000165309	219681	Homo sapiens	armadillo repeat containing 3(ARMC3)
ENSG00000167969	1632	Homo sapiens	enoyl-CoA delta isomerase 1(ECI1)
ENSG00000141458	4864	Homo sapiens	NPC intracellular cholesterol transporter 1(NPC1)
ENSG00000166634	89777	Homo sapiens	serpin family B member 12(SERPINB12)
ENSG00000167967	1877	Homo sapiens	E4F transcription factor 1(E4F1)
ENSG00000180921	286077	Homo sapiens	family with sequence similarity 83 member H(FAM83H)
ENSG00000141456	27043	Homo sapiens	proline, glutamate and leucine rich protein 1(PELP1)
ENSG00000167964	25837	Homo sapiens	RAB26, member RAS oncogene family(RAB26)
ENSG00000165304	9833	Homo sapiens	maternal embryonic leucine zipper kinase(MELK)
ENSG00000167965	64223	Homo sapiens	MTOR associated protein, LST8 homolog(MLST8)
ENSG00000104497	64089	Homo sapiens	sorting nexin 16(SNX16)
ENSG00000179950	22827	Homo sapiens	poly(U) binding splicing factor 60(PUF60)
ENSG00000128487	92521	Homo sapiens	sperm antigen with calponin homology and coiled-coil domains 1(SPECC1)
ENSG00000128482	7732	Homo sapiens	ring finger protein 112(RNF112)
ENSG00000103160	83693	Homo sapiens	hydroxysteroid dehydrogenase like 1(HSDL1)
ENSG00000127152	64919	Homo sapiens	BCL11 transcription factor B(BCL11B)
ENSG00000179958	79077	Homo sapiens	dCTP pyrophosphatase 1(DCTPP1)
ENSG00000178623	2859	Homo sapiens	G protein-coupled receptor 35(GPR35)
ENSG00000003436	7035	Homo sapiens	tissue factor pathway inhibitor(TFPI)
ENSG00000179954	284297	Homo sapiens	scavenger receptor cysteine rich family member with 5 domains(SSC5D)
ENSG00000004766	55610	Homo sapiens	VPS50 subunit of EARP/GARPII complex(VPS50)
ENSG00000115145	10254	Homo sapiens	signal transducing adaptor molecule 2(STAM2)
ENSG00000139132	121512	Homo sapiens	FYVE, RhoGEF and PH domain containing 4(FGD4)
ENSG00000139133	84920	Homo sapiens	ALG10 alpha-1,2-glucosyltransferase(ALG10)
ENSG00000141441	64762	Homo sapiens	GRB2 associated regulator of MAPK1 subtype 1(GAREM1)
ENSG00000116473	5906	Homo sapiens	RAP1A, member of RAS oncogene family(RAP1A)
ENSG00000165312	220213	Homo sapiens	OTU deubiquitinase 1(OTUD1)
ENSG00000167971	57524	Homo sapiens	CASK interacting protein 1(CASKIN1)
ENSG00000167972	21	Homo sapiens	ATP binding cassette subfamily A member 3(ABCA3)
ENSG00000139131	51067	Homo sapiens	tyrosyl-tRNA synthetase 2(YARS2)
ENSG00000141449	80000	Homo sapiens	GREB1 like retinoic acid receptor coactivator(GREB1L)
ENSG00000104490	83988	Homo sapiens	neurocalcin delta(NCALD)
ENSG00000141448	2627	Homo sapiens	GATA binding protein 6(GATA6)
ENSG00000141447	114876	Homo sapiens	oxysterol binding protein like 1A(OSBPL1A)
ENSG00000141446	114799	Homo sapiens	establishment of sister chromatid cohesion N-acetyltransferase 1(ESCO1)
ENSG00000167977	54442	Homo sapiens	potassium channel tetramerization domain containing 5(KCTD5)
ENSG00000103168	9013	Homo sapiens	TATA-box binding protein associated factor, RNA polymerase I subunit C(TAF1C)
ENSG00000167978	23524	Homo sapiens	serine/arginine repetitive matrix 2(SRRM2)
ENSG00000103197	7249	Homo sapiens	TSC complex subunit 2(TSC2)
ENSG00000177301	3737	Homo sapiens	potassium voltage-gated channel subfamily A member 2(KCNA2)
ENSG00000130775	9473	Homo sapiens	thymocyte selection associated family member 2(THEMIS2)
ENSG00000103196	83716	Homo sapiens	cysteine rich secretory protein LCCL domain containing 2(CRISPLD2)
ENSG00000177302	7156	Homo sapiens	DNA topoisomerase III alpha(TOP3A)
ENSG00000103194	9100	Homo sapiens	ubiquitin specific peptidase 10(USP10)
ENSG00000130779	6249	Homo sapiens	CAP-Gly domain containing linker protein 1(CLIP1)
ENSG00000141429	2589	Homo sapiens	polypeptide N-acetylgalactosaminyltransferase 1(GALNT1)
ENSG00000177303	57513	Homo sapiens	CASK interacting protein 2(CASKIN2)
ENSG00000179965	51333	Homo sapiens	zinc finger protein 771(ZNF771)
ENSG00000130770	93974	Homo sapiens	ATP synthase inhibitory factor subunit 1(ATP5IF1)
ENSG00000154743	80746	Homo sapiens	tRNA splicing endonuclease subunit 2(TSEN2)
ENSG00000130772	54797	Homo sapiens	mediator complex subunit 18(MED18)
ENSG00000167984	197358	Homo sapiens	NLR family CARD domain containing 3(NLRC3)
ENSG00000141431	80816	Homo sapiens	ASXL transcriptional regulator 3(ASXL3)
ENSG00000167985	54949	Homo sapiens	succinate dehydrogenase complex assembly factor 2(SDHAF2)
ENSG00000165323	120114	Homo sapiens	FAT atypical cadherin 3(FAT3)
ENSG00000165322	94134	Homo sapiens	Rho GTPase activating protein 12(ARHGAP12)
ENSG00000167981	146434	Homo sapiens	zinc finger protein 597(ZNF597)
ENSG00000115170	90	Homo sapiens	activin A receptor type 1(ACVR1)
ENSG00000127129	1907	Homo sapiens	endothelin 2(EDN2)
ENSG00000140107	283600	Homo sapiens	solute carrier family 25 member 47(SLC25A47)
ENSG00000140105	7453	Homo sapiens	tryptophanyl-tRNA synthetase 1(WARS1)
ENSG00000141437	147407	Homo sapiens	solute carrier family 25 member 52(SLC25A52)
ENSG00000127125	79717	Homo sapiens	phosphopantothenoylcysteine synthetase(PPCS)
ENSG00000165325	159989	Homo sapiens	deuterosome assembly protein 1(DEUP1)
ENSG00000141434	4225	Homo sapiens	meprin A subunit beta(MEP1B)
ENSG00000142765	84958	Homo sapiens	synaptotagmin like 1(SYTL1)
ENSG00000140104	122616	Homo sapiens	clathrin binding box of aftiphilin containing 1(CLBA1)
ENSG00000127124	59269	Homo sapiens	HIVEP zinc finger 3(HIVEP3)
ENSG00000141433	116	Homo sapiens	adenylate cyclase activating polypeptide 1(ADCYAP1)
ENSG00000167986	1642	Homo sapiens	damage specific DNA binding protein 1(DDB1)
ENSG00000167987	55048	Homo sapiens	VPS37C subunit of ESCRT-I(VPS37C)
ENSG00000103187	23406	Homo sapiens	coactosin like F-actin binding protein 1(COTL1)
ENSG00000177311	253461	Homo sapiens	zinc finger and BTB domain containing 38(ZBTB38)
ENSG00000130787	9026	Homo sapiens	huntingtin interacting protein 1 related(HIP1R)
ENSG00000103184	9717	Homo sapiens	SEC14 like lipid binding 5(SEC14L5)
ENSG00000153406	57407	Homo sapiens	NmrA like redox sensor 1(NMRAL1)
ENSG00000154736	11096	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 5(ADAMTS5)
ENSG00000178645	282966	Homo sapiens	chromosome 10 open reading frame 53(C10orf53)
ENSG00000154734	9510	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1)
ENSG00000139116	55605	Homo sapiens	kinesin family member 21A(KIF21A)
ENSG00000139117	144402	Homo sapiens	copine 8(CPNE8)
ENSG00000130783	84660	Homo sapiens	coiled-coil domain containing 62(CCDC62)
ENSG00000115165	9595	Homo sapiens	cytohesin 1 interacting protein(CYTIP)
ENSG00000142751	54707	Homo sapiens	GPN-loop GTPase 2(GPN2)
ENSG00000116497	64766	Homo sapiens	S100P binding protein(S100PBP)
ENSG00000115163	1058	Homo sapiens	centromere protein A(CENPA)
ENSG00000139112	23710	Homo sapiens	GABA type A receptor associated protein like 1(GABARAPL1)
ENSG00000164002	64789	Homo sapiens	exonuclease 5(EXO5)
ENSG00000167994	5866	Homo sapiens	RAB3A interacting protein like 1(RAB3IL1)
ENSG00000166664	89832	Homo sapiens	CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion(CHRFAM7A)
ENSG00000167992	220001	Homo sapiens	von Willebrand factor C and EGF domains(VWCE)
ENSG00000081277	5317	Homo sapiens	plakophilin 1(PKP1)
ENSG00000164008	79078	Homo sapiens	chromosome 1 open reading frame 50(C1orf50)
ENSG00000141428	83608	Homo sapiens	chromosome 18 open reading frame 21(C18orf21)
ENSG00000180957	23760	Homo sapiens	phosphatidylinositol transfer protein beta(PITPNB)
ENSG00000141425	55197	Homo sapiens	regulation of nuclear pre-mRNA domain containing 1A(RPRD1A)
ENSG00000141424	25800	Homo sapiens	solute carrier family 39 member 6(SLC39A6)
ENSG00000165338	143279	Homo sapiens	HECT domain E3 ubiquitin protein ligase 2(HECTD2)
ENSG00000166669	80063	Homo sapiens	activating transcription factor 7 interacting protein 2(ATF7IP2)
ENSG00000164007	149461	Homo sapiens	claudin 19(CLDN19)
ENSG00000130751	4861	Homo sapiens	neuronal PAS domain protein 1(NPAS1)
ENSG00000177324	139105	Homo sapiens	BEN domain containing 2(BEND2)
ENSG00000130755	9535	Homo sapiens	glia maturation factor gamma(GMFG)
ENSG00000130758	4294	Homo sapiens	mitogen-activated protein kinase kinase kinase 10(MAP3K10)
ENSG00000179981	10194	Homo sapiens	teashirt zinc finger homeobox 1(TSHZ1)
ENSG00000154727	2551	Homo sapiens	GA binding protein transcription factor subunit alpha(GABPA)
ENSG00000179988	118672	Homo sapiens	phosphoseryl-tRNA kinase(PSTK)
ENSG00000154723	522	Homo sapiens	ATP synthase peripheral stalk subunit F6(ATP5PF)
ENSG00000003402	8837	Homo sapiens	CASP8 and FADD like apoptosis regulator(CFLAR)
ENSG00000115112	29842	Homo sapiens	transcription factor CP2 like 1(TFCP2L1)
ENSG00000154721	58494	Homo sapiens	junctional adhesion molecule 2(JAM2)
ENSG00000166676	780776	Homo sapiens	trans-golgi network vesicle protein 23 homolog A(TVP23A)
ENSG00000154719	54148	Homo sapiens	mitochondrial ribosomal protein L39(MRPL39)
ENSG00000164010	114625	Homo sapiens	erythroblast membrane associated protein (Scianna blood group)(ERMAP)
ENSG00000130748	54958	Homo sapiens	transmembrane protein 160(TMEM160)
ENSG00000130749	23211	Homo sapiens	zinc finger CCCH-type containing 4(ZC3H4)
ENSG00000105792	79846	Homo sapiens	cilia and flagella associated protein 69(CFAP69)
ENSG00000165349	84889	Homo sapiens	solute carrier family 7 member 3(SLC7A3)
ENSG00000105793	101927446	Homo sapiens	uncharacterized LOC101927446(LOC101927446)
ENSG00000105793	85865	Homo sapiens	GTP binding protein 10(GTPBP10)
ENSG00000180964	90843	Homo sapiens	transcription elongation factor A like 8(TCEAL8)
ENSG00000189319	9679	Homo sapiens	family with sequence similarity 53 member B(FAM53B)
ENSG00000105784	154661	Homo sapiens	RUN domain containing 3B(RUNDC3B)
ENSG00000130762	27237	Homo sapiens	Rho guanine nucleotide exchange factor 16(ARHGEF16)
ENSG00000130764	57470	Homo sapiens	leucine rich repeat containing 47(LRRC47)
ENSG00000130766	83667	Homo sapiens	sestrin 2(SESN2)
ENSG00000115109	57669	Homo sapiens	erythrocyte membrane protein band 4.1 like 5(EPB41L5)
ENSG00000130768	27293	Homo sapiens	sphingomyelin phosphodiesterase acid like 3B(SMPDL3B)
ENSG00000178662	80034	Homo sapiens	cysteine and serine rich nuclear protein 3(CSRNP3)
ENSG00000214827	4515	Homo sapiens	mature T cell proliferation 1(MTCP1)
ENSG00000115107	55240	Homo sapiens	STEAP3 metalloreductase(STEAP3)
ENSG00000176009	56676	Homo sapiens	achaete-scute family bHLH transcription factor 3(ASCL3)
ENSG00000164022	9255	Homo sapiens	aminoacyl tRNA synthetase complex interacting multifunctional protein 1(AIMP1)
ENSG00000166685	9382	Homo sapiens	component of oligomeric golgi complex 1(COG1)
ENSG00000164023	166929	Homo sapiens	sphingomyelin synthase 2(SGMS2)
ENSG00000164024	23173	Homo sapiens	methionyl aminopeptidase 1(METAP1)
ENSG00000165355	254170	Homo sapiens	F-box protein 33(FBXO33)
ENSG00000166681	27018	Homo sapiens	brain expressed X-linked 3(BEX3)
ENSG00000201512	677839	Homo sapiens	small nucleolar RNA, H/ACA box 71C(SNORA71C)
ENSG00000166682	80975	Homo sapiens	transmembrane serine protease 5(TMPRSS5)
ENSG00000141404	2774	Homo sapiens	G protein subunit alpha L(GNAL)
ENSG00000180979	255252	Homo sapiens	leucine rich repeat containing 57(LRRC57)
ENSG00000103126	8312	Homo sapiens	axin 1(AXIN1)
ENSG00000142733	9064	Homo sapiens	mitogen-activated protein kinase kinase kinase 6(MAP3K6)
ENSG00000166689	144100	Homo sapiens	pleckstrin homology domain containing A7(PLEKHA7)
ENSG00000141401	3613	Homo sapiens	inositol monophosphatase 2(IMPA2)
ENSG00000104450	6674	Homo sapiens	sperm associated antigen 1(SPAG1)
ENSG00000142731	10733	Homo sapiens	polo like kinase 4(PLK4)
ENSG00000201519	106479852	Homo sapiens	RNA, U6 small nuclear 645, pseudogene(RNU6-645P)
ENSG00000189308	132660	Homo sapiens	lin-54 DREAM MuvB core complex component(LIN54)
ENSG00000165359	203522	Homo sapiens	integrator complex subunit 6 like(INTS6L)
ENSG00000180974	390081	Homo sapiens	olfactory receptor family 52 subfamily E member 4(OR52E4)
ENSG00000103154	54550	Homo sapiens	N-terminal EF-hand calcium binding protein 2(NECAB2)
ENSG00000103152	4350	Homo sapiens	N-methylpurine DNA glycosylase(MPG)
ENSG00000130731	84326	Homo sapiens	methyltransferase like 26(METTL26)
ENSG00000180992	64928	Homo sapiens	mitochondrial ribosomal protein L14(MRPL14)
ENSG00000130733	78992	Homo sapiens	Yip1 domain family member 2(YIPF2)
ENSG00000103150	23417	Homo sapiens	malonyl-CoA decarboxylase(MLYCD)
ENSG00000176014	84617	Homo sapiens	tubulin beta 6 class V(TUBB6)
ENSG00000130734	84971	Homo sapiens	autophagy related 4D cysteine peptidase(ATG4D)
ENSG00000176018	116068	Homo sapiens	LysM domain containing 3(LYSMD3)
ENSG00000115138	5443	Homo sapiens	proopiomelanocortin(POMC)
ENSG00000214814	654463	Homo sapiens	fer-1 like family member 6(FER1L6)
ENSG00000115137	51277	Homo sapiens	DnaJ heat shock protein family (Hsp40) member C27(DNAJC27)
ENSG00000188001	285386	Homo sapiens	tumor protein p63 regulated 1(TPRG1)
ENSG00000117791	54996	Homo sapiens	mitochondrial amidoxime reducing component 2(MTARC2)
ENSG00000164031	79982	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B14(DNAJB14)
ENSG00000189334	57402	Homo sapiens	S100 calcium binding protein A14(S100A14)
ENSG00000130726	10155	Homo sapiens	tripartite motif containing 28(TRIM28)
ENSG00000189339	728661	Homo sapiens	solute carrier family 35 member E2B(SLC35E2B)
ENSG00000129749	57053	Homo sapiens	cholinergic receptor nicotinic alpha 10 subunit(CHRNA10)
ENSG00000129744	417	Homo sapiens	ADP-ribosyltransferase 1(ART1)
ENSG00000164037	150159	Homo sapiens	solute carrier family 9 member B1(SLC9B1)
ENSG00000180988	390077	Homo sapiens	olfactory receptor family 52 subfamily N member 2(OR52N2)
ENSG00000164038	133308	Homo sapiens	solute carrier family 9 member B2(SLC9B2)
ENSG00000178685	84875	Homo sapiens	poly(ADP-ribose) polymerase family member 10(PARP10)
ENSG00000177354	118461	Homo sapiens	chromosome 10 open reading frame 71(C10orf71)
ENSG00000176022	126792	Homo sapiens	beta-1,3-galactosyltransferase 6(B3GALT6)
ENSG00000176020	386724	Homo sapiens	adhesion molecule with Ig like domain 3(AMIGO3)
ENSG00000177352	64925	Homo sapiens	coiled-coil domain containing 71(CCDC71)
ENSG00000176029	56673	Homo sapiens	chromosome 11 open reading frame 16(C11orf16)
ENSG00000116459	515	Homo sapiens	ATP synthase peripheral stalk-membrane subunit b(ATP5PB)
ENSG00000165370	83550	Homo sapiens	G protein-coupled receptor 101(GPR101)
ENSG00000115128	51639	Homo sapiens	splicing factor 3b subunit 6(SF3B6)
ENSG00000004700	5965	Homo sapiens	RecQ like helicase(RECQL)
ENSG00000116455	79084	Homo sapiens	WD repeat domain 77(WDR77)
ENSG00000165376	9075	Homo sapiens	claudin 2(CLDN2)
ENSG00000164045	993	Homo sapiens	cell division cycle 25A(CDC25A)
ENSG00000189320	389558	Homo sapiens	family with sequence similarity 180 member A(FAM180A)
ENSG00000164040	10424	Homo sapiens	progesterone receptor membrane component 2(PGRMC2)
ENSG00000189325	389384	Homo sapiens	BCL2 interacting protein 5(BNIP5)
ENSG00000129757	1028	Homo sapiens	cyclin dependent kinase inhibitor 1C(CDKN1C)
ENSG00000010932	2326	Homo sapiens	flavin containing dimethylaniline monoxygenase 1(FMO1)
ENSG00000103148	8131	Homo sapiens	NPR3 like, GATOR1 complex subunit(NPRL3)
ENSG00000165379	145581	Homo sapiens	leucine rich repeat and fibronectin type III domain containing 5(LRFN5)
ENSG00000104472	54108	Homo sapiens	chromatin accessibility complex subunit 1(CHRAC1)
ENSG00000180998	283554	Homo sapiens	G protein-coupled receptor 137C(GPR137C)
ENSG00000128422	3872	Homo sapiens	keratin 17(KRT17)
ENSG00000103145	54985	Homo sapiens	host cell factor C1 regulator 1(HCFC1R1)
ENSG00000105755	23474	Homo sapiens	ETHE1 persulfide dioxygenase(ETHE1)
ENSG00000130711	59335	Homo sapiens	PR/SET domain 12(PRDM12)
ENSG00000130713	23404	Homo sapiens	exosome component 2(EXOSC2)
ENSG00000177363	221091	Homo sapiens	LRRN4 C-terminal like(LRRN4CL)
ENSG00000178694	63899	Homo sapiens	NOP2/Sun RNA methyltransferase 3(NSUN3)
ENSG00000130714	10585	Homo sapiens	protein O-mannosyltransferase 1(POMT1)
ENSG00000178695	115207	Homo sapiens	potassium channel tetramerization domain containing 12(KCTD12)
ENSG00000104427	51101	Homo sapiens	zinc finger C2HC-type containing 1A(ZC2HC1A)
ENSG00000116406	80267	Homo sapiens	ER degradation enhancing alpha-mannosidase like protein 3(EDEM3)
ENSG00000164050	5364	Homo sapiens	plexin B1(PLXNB1)
ENSG00000189350	165186	Homo sapiens	TOG array regulator of axonemal microtubules 2(TOGARAM2)
ENSG00000164056	10252	Homo sapiens	sprouty RTK signaling antagonist 1(SPRY1)
ENSG00000165389	171546	Homo sapiens	serine palmitoyltransferase small subunit A(SPTSSA)
ENSG00000188021	29978	Homo sapiens	ubiquilin 2(UBQLN2)
